venta_id,ticket_id,fecha,cliente_id,tienda_id,producto_id,cantidad,precio_unitario,descuento,total_linea
397,114,2026-04-03,22,1,SKU0041,4,10450,0.0,41800.0
398,115,2024-04-18,32,5,SKU0036,4,19900,0.05,75620.0
399,115,2024-04-18,32,5,SKU0019,5,2600,0.1,11700.0
400,115,2024-04-18,32,5,SKU0003,5,2200,0.1,9900.0
401,115,2024-04-18,32,5,SKU0032,4,3100,0.0,12400.0
402,115,2024-04-18,32,5,SKU0026,1,5500,0.05,5225.0
403,116,2025-03-29,2,4,SKU0021,4,4100,0.0,16400.0
404,116,2025-03-29,2,4,SKU0036,1,21500,0.0,21500.0
405,116,2025-03-29,2,4,SKU0005,5,8400,0.1,37800.0
406,116,2025-03-29,2,4,SKU0018,3,4300,0.0,12900.0
407,116,2025-03-29,2,4,SKU0042,4,10800,0.0,43200.0
408,117,2024-11-06,11,3,SKU0013,2,4500,0.05,8550.0
409,117,2024-11-06,11,3,SKU0031,3,3200,0.05,9120.0
410,117,2024-11-06,11,3,SKU0023,4,12900,0.0,51600.0
411,117,2024-11-06,11,3,SKU0029,3,6200,0.1,16740.0
412,117,2024-11-06,11,3,SKU0015,4,5000,0.0,20000.0
413,117,2024-11-06,11,3,SKU0033,3,3100,0.15,7905.0
414,118,2024-01-05,31,2,SKU0014,2,5700,0.0,11400.0
415,118,2024-01-05,31,2,SKU0019,2,2600,0.05,4940.0
416,118,2024-01-05,31,2,SKU0006,4,2300,0.0,9200.0
417,118,2024-01-05,31,2,SKU0031,4,3200,0.0,12800.0
418,118,2024-01-05,31,2,SKU0009,3,3400,0.0,10200.0
419,119,2026-01-29,14,5,SKU0002,3,5000,0.0,15000.0
420,120,2025-10-11,23,2,SKU0033,1,3350,0.0,3350.0
421,120,2025-10-11,23,2,SKU0003,4,2400,0.0,9600.0
422,121,2024-10-22,40,2,SKU0036,2,19900,0.0,39800.0
423,122,2026-01-04,17,3,SKU0003,2,2550,0.15,4335.0
424,122,2026-01-04,17,3,SKU0036,5,23100,0.05,109725.0
425,122,2026-01-04,17,3,SKU0018,1,4650,0.1,4185.0
426,123,2025-07-23,4,4,SKU0008,1,4200,0.05,3990.0
427,123,2025-07-23,4,4,SKU0007,1,5400,0.0,5400.0
428,123,2025-07-23,4,4,SKU0040,1,5850,0.15,4972.5
429,123,2025-07-23,4,4,SKU0036,2,21500,0.0,43000.0
430,124,2025-04-02,11,3,SKU0029,3,6700,0.15,17085.0
431,124,2025-04-02,11,3,SKU0033,2,3350,0.0,6700.0
432,124,2025-04-02,11,3,SKU0032,2,3350,0.0,6700.0
433,124,2025-04-02,11,3,SKU0007,4,5400,0.15,18360.0
434,124,2025-04-02,11,3,SKU0010,1,9300,0.0,9300.0
435,124,2025-04-02,11,3,SKU0024,4,2500,0.0,10000.0
436,125,2024-01-12,19,5,SKU0006,3,2300,0.1,6210.0
437,125,2024-01-12,19,5,SKU0018,4,4000,0.0,16000.0
438,126,2024-03-30,41,2,SKU0034,2,3000,0.0,6000.0
439,126,2024-03-30,41,2,SKU0027,4,8600,0.0,34400.0
440,127,2026-05-02,27,4,SKU0024,5,2650,0.0,13250.0
441,127,2026-05-02,27,4,SKU0002,1,5000,0.0,5000.0
442,127,2026-05-02,27,4,SKU0029,3,7200,0.0,21600.0
443,127,2026-05-02,27,4,SKU0010,2,10000,0.0,20000.0
444,127,2026-05-02,27,4,SKU0001,1,4400,0.0,4400.0
445,128,2026-05-19,49,1,SKU0042,4,11600,0.0,46400.0
446,128,2026-05-19,49,1,SKU0010,5,10000,0.15,42500.0
447,128,2026-05-19,49,1,SKU0037,3,17750,0.1,47925.0
448,128,2026-05-19,49,1,SKU0004,3,10450,0.0,31350.0
449,128,2026-05-19,49,1,SKU0034,1,3500,0.15,2975.0
450,128,2026-05-19,49,1,SKU0019,3,3000,0.05,8550.0
451,129,2025-07-18,40,2,SKU0026,4,5950,0.15,20230.0
452,129,2025-07-18,40,2,SKU0029,2,6700,0.0,13400.0
453,129,2025-07-18,40,2,SKU0014,1,6150,0.0,6150.0
454,129,2025-07-18,40,2,SKU0035,5,16100,0.0,80500.0
455,129,2025-07-18,40,2,SKU0041,4,9700,0.1,34920.0
456,129,2025-07-18,40,2,SKU0023,2,13950,0.05,26505.0
457,130,2026-03-24,35,3,SKU0006,5,2650,0.0,13250.0
458,130,2026-03-24,35,3,SKU0033,5,3600,0.0,18000.0
459,131,2025-08-21,49,2,SKU0002,5,4650,0.05,22087.5
460,132,2024-06-18,17,2,SKU0028,1,2900,0.15,2465.0
461,132,2024-06-18,17,2,SKU0033,3,3100,0.0,9300.0
462,132,2024-06-18,17,2,SKU0008,5,3900,0.0,19500.0
463,133,2024-05-27,8,1,SKU0008,3,3900,0.0,11700.0
464,133,2024-05-27,8,1,SKU0029,5,6200,0.05,29450.0
465,133,2024-05-27,8,1,SKU0020,5,2300,0.15,9775.0
466,133,2024-05-27,8,1,SKU0037,5,15300,0.0,76500.0
467,133,2024-05-27,8,1,SKU0001,3,3800,0.0,11400.0
468,133,2024-05-27,8,1,SKU0030,3,3500,0.1,9450.0
469,134,2024-12-08,46,5,SKU0009,5,3400,0.05,16150.0
470,134,2024-12-08,46,5,SKU0025,2,6900,0.15,11730.0
471,134,2024-12-08,46,5,SKU0034,3,3000,0.0,9000.0
472,134,2024-12-08,46,5,SKU0016,1,3700,0.0,3700.0
473,134,2024-12-08,46,5,SKU0007,4,5000,0.15,17000.0
474,134,2024-12-08,46,5,SKU0021,4,3800,0.0,15200.0
475,135,2026-05-15,6,1,SKU0009,1,3950,0.0,3950.0
476,135,2026-05-15,6,1,SKU0031,5,3700,0.0,18500.0
477,135,2026-05-15,6,1,SKU0014,5,6600,0.05,31350.0
478,135,2026-05-15,6,1,SKU0029,5,7200,0.15,30600.0
479,136,2026-02-20,26,3,SKU0032,2,3600,0.0,7200.0
480,136,2026-02-20,26,3,SKU0041,5,10450,0.0,52250.0
481,136,2026-02-20,26,3,SKU0028,4,3350,0.1,12060.0
482,136,2026-02-20,26,3,SKU0029,4,7200,0.0,28800.0
483,136,2026-02-20,26,3,SKU0027,5,10000,0.15,42500.0
484,137,2026-04-14,34,1,SKU0014,3,6600,0.0,19800.0
485,137,2026-04-14,34,1,SKU0030,5,4050,0.15,17212.5
486,137,2026-04-14,34,1,SKU0031,4,3700,0.0,14800.0
487,137,2026-04-14,34,1,SKU0003,1,2550,0.0,2550.0
488,137,2026-04-14,34,1,SKU0011,5,5000,0.0,25000.0
489,137,2026-04-14,34,1,SKU0036,1,23100,0.05,21945.0
490,138,2026-05-15,10,1,SKU0020,4,2650,0.0,10600.0
491,138,2026-05-15,10,1,SKU0024,2,2650,0.0,5300.0
492,138,2026-05-15,10,1,SKU0019,5,3000,0.0,15000.0
493,139,2024-08-25,4,3,SKU0014,1,5700,0.0,5700.0
494,139,2024-08-25,4,3,SKU0012,5,2100,0.0,10500.0
495,139,2024-08-25,4,3,SKU0032,1,3100,0.15,2635.0
496,140,2024-10-08,3,4,SKU0037,4,15300,0.0,61200.0
497,140,2024-10-08,3,4,SKU0020,5,2300,0.0,11500.0
498,140,2024-10-08,3,4,SKU0029,2,6200,0.05,11780.0
499,140,2024-10-08,3,4,SKU0022,4,2600,0.15,8840.0
500,141,2024-04-30,29,4,SKU0021,5,3800,0.1,17100.0
501,141,2024-04-30,29,4,SKU0006,5,2300,0.0,11500.0
502,142,2026-02-06,25,2,SKU0022,3,3000,0.1,8100.0
503,142,2026-02-06,25,2,SKU0035,1,17300,0.15,14705.0
504,142,2026-02-06,25,2,SKU0003,2,2550,0.1,4590.0
505,142,2026-02-06,25,2,SKU0029,1,7200,0.05,6840.0
506,143,2026-05-03,41,3,SKU0042,5,11600,0.05,55100.0
507,143,2026-05-03,41,3,SKU0008,5,4500,0.15,19125.0
508,143,2026-05-03,41,3,SKU0036,1,23100,0.05,21945.0
509,143,2026-05-03,41,3,SKU0006,5,2650,0.0,13250.0
510,143,2026-05-03,41,3,SKU0013,4,5200,0.05,19760.0
511,144,2025-03-13,2,1,SKU0035,5,16100,0.0,80500.0
512,144,2025-03-13,2,1,SKU0012,1,2250,0.15,1912.5
513,144,2025-03-13,2,1,SKU0002,5,4650,0.05,22087.5
514,144,2025-03-13,2,1,SKU0018,3,4300,0.0,12900.0
515,144,2025-03-13,2,1,SKU0014,5,6150,0.0,30750.0
516,144,2025-03-13,2,1,SKU0016,4,4000,0.15,13600.0
517,145,2025-09-26,2,3,SKU0012,3,2250,0.0,6750.0
518,145,2025-09-26,2,3,SKU0027,3,9300,0.0,27900.0
519,145,2025-09-26,2,3,SKU0002,1,4650,0.0,4650.0
520,145,2025-09-26,2,3,SKU0034,5,3250,0.0,16250.0
521,146,2024-06-25,19,2,SKU0017,2,13000,0.0,26000.0
522,146,2024-06-25,19,2,SKU0006,4,2300,0.1,8280.0
523,147,2026-06-08,11,1,SKU0021,4,4400,0.0,17600.0
524,147,2026-06-08,11,1,SKU0012,3,2450,0.0,7350.0
525,147,2026-06-08,11,1,SKU0002,4,5000,0.0,20000.0
526,147,2026-06-08,11,1,SKU0004,3,10450,0.0,31350.0
527,147,2026-06-08,11,1,SKU0020,1,2650,0.0,2650.0
528,148,2026-04-18,13,2,SKU0038,1,9650,0.0,9650.0
529,148,2026-04-18,13,2,SKU0016,1,4300,0.0,4300.0
530,148,2026-04-18,13,2,SKU0032,4,3600,0.05,13680.0
531,148,2026-04-18,13,2,SKU0033,4,3600,0.0,14400.0
532,148,2026-04-18,13,2,SKU0025,4,8000,0.0,32000.0
533,149,2026-07-13,27,2,SKU0018,5,4650,0.05,22087.5
534,150,2026-03-05,44,1,SKU0036,2,23100,0.0,46200.0
535,150,2026-03-05,44,1,SKU0042,5,11600,0.0,58000.0
536,151,2026-05-01,29,1,SKU0033,2,3600,0.05,6840.0
537,151,2026-05-01,29,1,SKU0014,4,6600,0.05,25080.0
538,151,2026-05-01,29,1,SKU0010,4,10000,0.0,40000.0
539,151,2026-05-01,29,1,SKU0024,1,2650,0.15,2252.5
540,151,2026-05-01,29,1,SKU0035,4,17300,0.15,58820.0
541,151,2026-05-01,29,1,SKU0011,5,5000,0.0,25000.0
542,152,2024-01-30,42,2,SKU0004,4,9000,0.0,36000.0
543,153,2025-12-31,39,3,SKU0025,1,7450,0.0,7450.0
544,153,2025-12-31,39,3,SKU0023,5,13950,0.05,66262.5
545,153,2025-12-31,39,3,SKU0014,1,6150,0.0,6150.0
546,153,2025-12-31,39,3,SKU0038,1,8950,0.0,8950.0
547,153,2025-12-31,39,3,SKU0033,1,3350,0.15,2847.5
548,153,2025-12-31,39,3,SKU0019,2,2800,0.1,5040.0
549,154,2024-12-28,36,3,SKU0014,3,5700,0.1,15390.0
550,154,2024-12-28,36,3,SKU0040,3,5400,0.15,13770.0
551,154,2024-12-28,36,3,SKU0033,4,3100,0.0,12400.0
552,154,2024-12-28,36,3,SKU0021,2,3800,0.1,6840.0
553,155,2026-06-08,21,3,SKU0030,3,4050,0.0,12150.0
554,155,2026-06-08,21,3,SKU0039,2,15200,0.1,27360.0
555,156,2026-02-26,1,5,SKU0001,4,4400,0.15,14960.0
556,156,2026-02-26,1,5,SKU0012,4,2450,0.05,9310.0
557,156,2026-02-26,1,5,SKU0027,1,10000,0.15,8500.0
558,156,2026-02-26,1,5,SKU0036,1,23100,0.05,21945.0
559,157,2026-04-17,2,4,SKU0008,2,4500,0.15,7650.0
560,157,2026-04-17,2,4,SKU0023,1,14950,0.0,14950.0
561,157,2026-04-17,2,4,SKU0025,4,8000,0.0,32000.0
562,157,2026-04-17,2,4,SKU0039,2,15200,0.0,30400.0
563,157,2026-04-17,2,4,SKU0041,1,10450,0.0,10450.0
564,157,2026-04-17,2,4,SKU0040,1,6250,0.15,5312.5
565,158,2026-03-05,18,3,SKU0006,3,2650,0.15,6757.5
566,158,2026-03-05,18,3,SKU0040,2,6250,0.0,12500.0
567,159,2024-10-27,32,3,SKU0018,4,4000,0.1,14400.0
568,160,2026-02-13,46,5,SKU0001,4,4400,0.0,17600.0
569,160,2026-02-13,46,5,SKU0013,3,5200,0.05,14820.0
570,161,2024-05-06,33,4,SKU0036,5,19900,0.1,89550.0
571,161,2024-05-06,33,4,SKU0013,5,4500,0.05,21375.0
572,162,2026-04-24,12,1,SKU0009,5,3950,0.1,17775.0
573,162,2026-04-24,12,1,SKU0005,3,9050,0.0,27150.0
574,162,2026-04-24,12,1,SKU0017,1,15100,0.1,13590.0
575,162,2026-04-24,12,1,SKU0037,5,17750,0.05,84312.5
576,162,2026-04-24,12,1,SKU0015,3,5800,0.1,15660.0
577,163,2026-04-13,36,4,SKU0028,1,3350,0.15,2847.5
578,164,2024-09-08,21,4,SKU0018,4,4000,0.0,16000.0
579,164,2024-09-08,21,4,SKU0008,5,3900,0.15,16575.0
580,164,2024-09-08,21,4,SKU0034,1,3000,0.1,2700.0
581,164,2024-09-08,21,4,SKU0030,2,3500,0.0,7000.0
582,165,2026-03-10,18,4,SKU0029,3,7200,0.0,21600.0
583,165,2026-03-10,18,4,SKU0021,5,4400,0.15,18700.0
584,165,2026-03-10,18,4,SKU0001,1,4400,0.1,3960.0
585,165,2026-03-10,18,4,SKU0026,2,6400,0.1,11520.0
586,165,2026-03-10,18,4,SKU0013,4,5200,0.0,20800.0
587,166,2025-05-02,16,2,SKU0022,1,2800,0.1,2520.0
588,166,2025-05-02,16,2,SKU0020,1,2500,0.0,2500.0
589,167,2024-12-05,31,4,SKU0038,3,8300,0.15,21165.0
590,168,2026-02-20,17,2,SKU0031,2,3700,0.0,7400.0
591,169,2024-09-14,4,3,SKU0016,1,3700,0.1,3330.0
592,169,2024-09-14,4,3,SKU0005,4,7800,0.05,29640.0
593,169,2024-09-14,4,3,SKU0039,1,13100,0.0,13100.0
594,169,2024-09-14,4,3,SKU0040,1,5400,0.0,5400.0
595,169,2024-09-14,4,3,SKU0029,4,6200,0.0,24800.0
596,170,2024-01-29,45,1,SKU0004,1,9000,0.0,9000.0
597,170,2024-01-29,45,1,SKU0029,5,6200,0.1,27900.0
598,171,2024-08-06,28,1,SKU0004,5,9000,0.0,45000.0
599,172,2024-12-25,19,4,SKU0007,5,5000,0.15,21250.0
600,172,2024-12-25,19,4,SKU0040,5,5400,0.0,27000.0
601,172,2024-12-25,19,4,SKU0027,4,8600,0.0,34400.0
602,172,2024-12-25,19,4,SKU0015,4,5000,0.15,17000.0
603,173,2026-04-17,28,5,SKU0007,5,5800,0.0,29000.0
604,173,2026-04-17,28,5,SKU0022,5,3000,0.0,15000.0
605,173,2026-04-17,28,5,SKU0042,1,11600,0.0,11600.0
606,173,2026-04-17,28,5,SKU0002,1,5000,0.05,4750.0
607,173,2026-04-17,28,5,SKU0030,1,4050,0.05,3847.5
608,174,2026-07-06,13,5,SKU0041,3,10450,0.0,31350.0
609,174,2026-07-06,13,5,SKU0033,4,3600,0.0,14400.0
610,175,2024-11-09,47,5,SKU0012,1,2100,0.0,2100.0
611,175,2024-11-09,47,5,SKU0016,3,3700,0.05,10545.0
612,175,2024-11-09,47,5,SKU0009,4,3400,0.05,12920.0
613,175,2024-11-09,47,5,SKU0003,3,2200,0.0,6600.0
614,176,2025-10-15,38,5,SKU0010,3,9300,0.05,26505.0
615,176,2025-10-15,38,5,SKU0031,3,3450,0.0,10350.0
616,177,2025-03-06,24,1,SKU0038,5,8950,0.15,38037.5
617,177,2025-03-06,24,1,SKU0010,1,9300,0.0,9300.0
618,177,2025-03-06,24,1,SKU0004,3,9700,0.0,29100.0
619,177,2025-03-06,24,1,SKU0016,2,4000,0.1,7200.0
620,177,2025-03-06,24,1,SKU0033,2,3350,0.15,5695.0
621,178,2026-07-17,5,3,SKU0031,5,3700,0.1,16650.0
622,178,2026-07-17,5,3,SKU0030,3,4050,0.15,10327.5
623,179,2025-07-10,38,5,SKU0040,3,5850,0.0,17550.0
624,179,2025-07-10,38,5,SKU0020,1,2500,0.0,2500.0
625,179,2025-07-10,38,5,SKU0027,1,9300,0.0,9300.0
626,180,2026-06-15,15,1,SKU0015,3,5800,0.15,14790.0
627,180,2026-06-15,15,1,SKU0042,4,11600,0.0,46400.0
628,180,2026-06-15,15,1,SKU0030,4,4050,0.0,16200.0
629,180,2026-06-15,15,1,SKU0014,1,6600,0.0,6600.0
630,180,2026-06-15,15,1,SKU0016,1,4300,0.0,4300.0
631,180,2026-06-15,15,1,SKU0031,3,3700,0.0,11100.0
632,181,2024-05-14,36,1,SKU0019,2,2600,0.1,4680.0
633,181,2024-05-14,36,1,SKU0029,5,6200,0.15,26350.0
634,182,2026-07-09,24,1,SKU0013,2,5200,0.0,10400.0
635,183,2024-07-21,12,2,SKU0012,2,2100,0.0,4200.0
636,183,2024-07-21,12,2,SKU0022,2,2600,0.0,5200.0
637,183,2024-07-21,12,2,SKU0036,2,19900,0.15,33830.0
638,184,2026-07-03,17,1,SKU0009,4,3950,0.1,14220.0
639,185,2024-10-26,8,3,SKU0020,2,2300,0.0,4600.0
640,185,2024-10-26,8,3,SKU0030,3,3500,0.1,9450.0
641,186,2024-05-06,11,5,SKU0028,2,2900,0.0,5800.0
642,186,2024-05-06,11,5,SKU0005,5,7800,0.0,39000.0
643,186,2024-05-06,11,5,SKU0008,3,3900,0.0,11700.0
644,186,2024-05-06,11,5,SKU0010,5,8600,0.0,43000.0
645,186,2024-05-06,11,5,SKU0009,2,3400,0.0,6800.0
646,187,2025-04-08,49,5,SKU0013,2,4850,0.0,9700.0
647,187,2025-04-08,49,5,SKU0035,3,16100,0.15,41055.0
648,187,2025-04-08,49,5,SKU0019,2,2800,0.15,4760.0
649,187,2025-04-08,49,5,SKU0010,5,9300,0.05,44175.0
650,187,2025-04-08,49,5,SKU0021,4,4100,0.0,16400.0
651,188,2025-12-25,47,1,SKU0040,4,5850,0.15,19890.0
652,188,2025-12-25,47,1,SKU0005,5,8400,0.0,42000.0
653,188,2025-12-25,47,1,SKU0011,4,4650,0.05,17670.0
654,188,2025-12-25,47,1,SKU0033,4,3350,0.0,13400.0
655,189,2024-12-12,21,3,SKU0031,5,3200,0.1,14400.0
656,189,2024-12-12,21,3,SKU0032,1,3100,0.0,3100.0
657,189,2024-12-12,21,3,SKU0018,2,4000,0.0,8000.0
658,189,2024-12-12,21,3,SKU0038,4,8300,0.15,28220.0
659,189,2024-12-12,21,3,SKU0026,2,5500,0.0,11000.0
660,190,2025-09-12,14,3,SKU0025,3,7450,0.05,21232.5
661,190,2025-09-12,14,3,SKU0037,1,16500,0.0,16500.0
662,190,2025-09-12,14,3,SKU0011,1,4650,0.0,4650.0
663,190,2025-09-12,14,3,SKU0024,4,2500,0.05,9500.0
664,191,2025-06-17,23,2,SKU0003,4,2400,0.0,9600.0
665,191,2025-06-17,23,2,SKU0030,4,3800,0.0,15200.0
666,191,2025-06-17,23,2,SKU0033,4,3350,0.0,13400.0
667,191,2025-06-17,23,2,SKU0040,4,5850,0.0,23400.0
668,191,2025-06-17,23,2,SKU0022,3,2800,0.0,8400.0
669,192,2025-02-20,2,2,SKU0015,3,5400,0.0,16200.0
670,192,2025-02-20,2,2,SKU0017,3,14050,0.15,35827.5
671,192,2025-02-20,2,2,SKU0042,5,10800,0.05,51300.0
672,192,2025-02-20,2,2,SKU0005,5,8400,0.1,37800.0
673,193,2025-08-16,6,3,SKU0007,1,5400,0.0,5400.0
674,193,2025-08-16,6,3,SKU0008,1,4200,0.05,3990.0
675,194,2024-10-14,13,3,SKU0022,3,2600,0.1,7020.0
676,194,2024-10-14,13,3,SKU0017,3,13000,0.0,39000.0
677,195,2025-12-11,46,5,SKU0035,1,16100,0.15,13685.0
678,195,2025-12-11,46,5,SKU0017,3,14050,0.0,42150.0
679,196,2024-01-03,23,4,SKU0038,5,8300,0.15,35275.0
680,196,2024-01-03,23,4,SKU0042,2,10000,0.15,17000.0
681,196,2024-01-03,23,4,SKU0001,4,3800,0.0,15200.0
682,196,2024-01-03,23,4,SKU0031,2,3200,0.1,5760.0
683,197,2026-06-04,48,2,SKU0015,4,5800,0.1,20880.0
684,197,2026-06-04,48,2,SKU0034,4,3500,0.0,14000.0
685,197,2026-06-04,48,2,SKU0038,1,9650,0.0,9650.0
686,197,2026-06-04,48,2,SKU0036,2,23100,0.0,46200.0
687,198,2025-07-12,50,4,SKU0029,1,6700,0.0,6700.0
688,198,2025-07-12,50,4,SKU0036,2,21500,0.05,40850.0
689,199,2025-12-18,9,3,SKU0001,4,4100,0.1,14760.0
690,199,2025-12-18,9,3,SKU0032,4,3350,0.15,11390.0
691,199,2025-12-18,9,3,SKU0023,5,13950,0.0,69750.0
692,199,2025-12-18,9,3,SKU0022,3,2800,0.05,7980.0
693,199,2025-12-18,9,3,SKU0015,1,5400,0.05,5130.0
694,199,2025-12-18,9,3,SKU0027,1,9300,0.0,9300.0
695,200,2026-01-04,10,3,SKU0041,2,10450,0.0,20900.0
696,200,2026-01-04,10,3,SKU0039,1,15200,0.05,14440.0
697,200,2026-01-04,10,3,SKU0037,4,17750,0.0,71000.0
698,200,2026-01-04,10,3,SKU0026,4,6400,0.0,25600.0
699,200,2026-01-04,10,3,SKU0025,3,8000,0.05,22800.0
700,201,2025-11-10,29,3,SKU0011,1,4650,0.1,4185.0
701,202,2025-01-29,36,2,SKU0039,4,14150,0.0,56600.0
702,203,2024-03-24,12,2,SKU0025,3,6900,0.0,20700.0
703,204,2025-11-04,15,3,SKU0034,1,3250,0.0,3250.0
704,204,2025-11-04,15,3,SKU0005,3,8400,0.15,21420.0
705,204,2025-11-04,15,3,SKU0030,4,3800,0.0,15200.0
706,204,2025-11-04,15,3,SKU0004,2,9700,0.0,19400.0
707,204,2025-11-04,15,3,SKU0024,2,2500,0.05,4750.0
708,204,2025-11-04,15,3,SKU0042,4,10800,0.0,43200.0
709,205,2024-12-27,48,1,SKU0014,4,5700,0.0,22800.0
710,205,2024-12-27,48,1,SKU0009,5,3400,0.05,16150.0
711,205,2024-12-27,48,1,SKU0020,3,2300,0.05,6555.0
712,205,2024-12-27,48,1,SKU0028,2,2900,0.05,5510.0
713,206,2024-12-13,46,4,SKU0013,4,4500,0.0,18000.0
714,206,2024-12-13,46,4,SKU0001,4,3800,0.05,14440.0
715,206,2024-12-13,46,4,SKU0010,2,8600,0.05,16340.0
716,207,2026-04-04,22,5,SKU0030,3,4050,0.1,10935.0
717,207,2026-04-04,22,5,SKU0037,4,17750,0.0,71000.0
718,207,2026-04-04,22,5,SKU0003,3,2550,0.0,7650.0
719,207,2026-04-04,22,5,SKU0006,5,2650,0.15,11262.5
720,208,2025-12-19,12,4,SKU0012,4,2250,0.0,9000.0
721,208,2025-12-19,12,4,SKU0040,4,5850,0.1,21060.0
722,209,2024-12-01,12,5,SKU0026,1,5500,0.0,5500.0
723,210,2024-12-09,11,3,SKU0035,5,14900,0.0,74500.0
724,210,2024-12-09,11,3,SKU0019,3,2600,0.0,7800.0
725,210,2024-12-09,11,3,SKU0005,1,7800,0.05,7410.0
726,210,2024-12-09,11,3,SKU0014,3,5700,0.0,17100.0
727,210,2024-12-09,11,3,SKU0032,4,3100,0.0,12400.0
728,210,2024-12-09,11,3,SKU0027,3,8600,0.0,25800.0
729,211,2025-03-14,33,1,SKU0002,4,4650,0.0,18600.0
730,211,2025-03-14,33,1,SKU0005,4,8400,0.15,28560.0
731,211,2025-03-14,33,1,SKU0041,2,9700,0.0,19400.0
732,211,2025-03-14,33,1,SKU0030,1,3800,0.0,3800.0
733,212,2025-03-09,17,1,SKU0009,1,3650,0.05,3467.5
734,212,2025-03-09,17,1,SKU0021,2,4100,0.1,7380.0
735,212,2025-03-09,17,1,SKU0030,4,3800,0.0,15200.0
736,212,2025-03-09,17,1,SKU0032,4,3350,0.15,11390.0
737,212,2025-03-09,17,1,SKU0040,3,5850,0.15,14917.5
738,212,2025-03-09,17,1,SKU0005,2,8400,0.0,16800.0
739,213,2024-11-26,2,5,SKU0012,3,2100,0.0,6300.0
740,214,2024-05-27,35,4,SKU0005,3,7800,0.0,23400.0
741,214,2024-05-27,35,4,SKU0001,4,3800,0.0,15200.0
742,215,2025-03-26,12,2,SKU0003,1,2400,0.0,2400.0
743,215,2025-03-26,12,2,SKU0035,3,16100,0.0,48300.0
744,215,2025-03-26,12,2,SKU0014,1,6150,0.05,5842.5
745,215,2025-03-26,12,2,SKU0029,1,6700,0.0,6700.0
746,215,2025-03-26,12,2,SKU0004,4,9700,0.15,32980.0
747,215,2025-03-26,12,2,SKU0034,2,3250,0.0,6500.0
748,216,2026-06-16,24,2,SKU0006,4,2650,0.0,10600.0
749,216,2026-06-16,24,2,SKU0002,1,5000,0.0,5000.0
750,217,2025-11-16,13,1,SKU0007,2,5400,0.0,10800.0
751,217,2025-11-16,13,1,SKU0011,4,4650,0.05,17670.0
752,218,2026-05-18,7,3,SKU0036,5,23100,0.0,115500.0
753,218,2026-05-18,7,3,SKU0041,5,10450,0.0,52250.0
754,218,2026-05-18,7,3,SKU0013,4,5200,0.0,20800.0
755,219,2025-09-21,15,2,SKU0023,3,13950,0.0,41850.0
756,220,2024-12-01,1,4,SKU0021,1,3800,0.1,3420.0
757,220,2024-12-01,1,4,SKU0001,3,3800,0.1,10260.0
758,220,2024-12-01,1,4,SKU0025,5,6900,0.0,34500.0
759,220,2024-12-01,1,4,SKU0014,1,5700,0.0,5700.0
760,220,2024-12-01,1,4,SKU0030,2,3500,0.0,7000.0
761,220,2024-12-01,1,4,SKU0015,3,5000,0.15,12750.0
762,221,2025-07-20,39,4,SKU0035,5,16100,0.0,80500.0
763,222,2024-01-01,17,1,SKU0021,2,3800,0.1,6840.0
764,222,2024-01-01,17,1,SKU0041,3,9000,0.15,22950.0
765,222,2024-01-01,17,1,SKU0025,4,6900,0.0,27600.0
766,222,2024-01-01,17,1,SKU0009,3,3400,0.0,10200.0
767,222,2024-01-01,17,1,SKU0022,5,2600,0.05,12350.0
768,223,2024-11-17,29,4,SKU0041,2,9000,0.0,18000.0
769,223,2024-11-17,29,4,SKU0015,5,5000,0.15,21250.0
770,223,2024-11-17,29,4,SKU0033,1,3100,0.0,3100.0
771,223,2024-11-17,29,4,SKU0038,2,8300,0.1,14940.0
772,223,2024-11-17,29,4,SKU0001,4,3800,0.15,12920.0
773,224,2025-04-04,16,5,SKU0004,2,9700,0.0,19400.0
774,225,2025-08-19,32,3,SKU0010,2,9300,0.1,16740.0
775,225,2025-08-19,32,3,SKU0025,1,7450,0.0,7450.0
776,226,2025-10-27,47,5,SKU0022,1,2800,0.05,2660.0
777,226,2025-10-27,47,5,SKU0009,4,3650,0.1,13140.0
778,226,2025-10-27,47,5,SKU0018,3,4300,0.15,10965.0
779,226,2025-10-27,47,5,SKU0021,1,4100,0.0,4100.0
780,227,2025-05-07,47,3,SKU0016,1,4000,0.1,3600.0
781,227,2025-05-07,47,3,SKU0014,2,6150,0.15,10455.0
782,227,2025-05-07,47,3,SKU0035,2,16100,0.05,30590.0
783,228,2025-04-15,25,5,SKU0012,1,2250,0.0,2250.0
784,228,2025-04-15,25,5,SKU0029,4,6700,0.0,26800.0
785,228,2025-04-15,25,5,SKU0041,2,9700,0.0,19400.0
786,229,2024-08-29,41,2,SKU0009,2,3400,0.05,6460.0
787,229,2024-08-29,41,2,SKU0006,5,2300,0.15,9775.0
788,230,2025-05-14,14,2,SKU0006,2,2500,0.0,5000.0
789,230,2025-05-14,14,2,SKU0028,4,3150,0.0,12600.0
790,230,2025-05-14,14,2,SKU0030,5,3800,0.0,19000.0
791,230,2025-05-14,14,2,SKU0020,3,2500,0.0,7500.0
792,230,2025-05-14,14,2,SKU0011,5,4650,0.0,23250.0
793,231,2026-05-16,41,2,SKU0031,4,3700,0.0,14800.0
794,231,2026-05-16,41,2,SKU0006,2,2650,0.0,5300.0
