movimiento_id,fecha,tienda_id,producto_id,proveedor_id,tipo_movimiento,cantidad,costo_unitario
1719,2024-01-24,5,SKU0016,,SALIDA,24,2285.82
1720,2024-03-01,4,SKU0017,,SALIDA,62,7871.94
1721,2025-07-08,2,SKU0029,1,ENTRADA,19,3982.83
1722,2024-07-29,5,SKU0018,,SALIDA,57,2495.35
1723,2024-04-30,5,SKU0005,2,ENTRADA,71,5469.29
1724,2024-10-30,4,SKU0034,,SALIDA,48,1945.67
1725,2025-12-15,2,SKU0035,7,ENTRADA,94,9458.43
1726,2025-12-24,1,SKU0039,8,ENTRADA,8,8698.54
1727,2024-09-20,3,SKU0001,,SALIDA,45,2651.97
1728,2024-06-21,2,SKU0029,,SALIDA,42,4092.66
1729,2025-06-01,1,SKU0019,,SALIDA,94,1857.67
1730,2025-01-07,2,SKU0037,,SALIDA,39,12129.34
1731,2024-12-11,4,SKU0019,10,ENTRADA,85,1814.48
1732,2026-02-23,1,SKU0031,9,ENTRADA,25,2486.45
1733,2026-07-30,1,SKU0016,,SALIDA,44,2568.6
1734,2025-05-05,2,SKU0024,,SALIDA,79,1847.44
1735,2026-02-16,5,SKU0021,,AJUSTE,3,2921.88
1736,2024-12-27,5,SKU0011,1,ENTRADA,94,2970.38
1737,2026-04-01,4,SKU0039,8,ENTRADA,68,9849.86
1738,2026-06-24,3,SKU0032,,SALIDA,65,2449.18
1739,2024-03-08,2,SKU0036,,SALIDA,25,12795.98
1740,2026-02-02,2,SKU0028,1,ENTRADA,76,2466.92
1741,2024-03-26,2,SKU0030,,AJUSTE,83,2494.07
1742,2025-05-11,4,SKU0016,,SALIDA,53,2221.78
1743,2024-08-05,5,SKU0032,,SALIDA,65,2207.46
1744,2026-03-30,1,SKU0022,10,ENTRADA,88,2035.55
1745,2026-03-10,3,SKU0018,10,ENTRADA,57,3212.46
1746,2026-03-19,4,SKU0039,8,ENTRADA,79,11079.94
1747,2024-05-21,1,SKU0002,3,ENTRADA,57,2891.45
1748,2026-01-27,2,SKU0012,,SALIDA,46,1419.88
1749,2024-10-08,2,SKU0034,,SALIDA,38,1881.49
1750,2026-01-29,3,SKU0002,,AJUSTE,39,3420.71
1751,2025-04-16,4,SKU0023,,SALIDA,16,7861.35
1752,2026-01-01,3,SKU0029,1,ENTRADA,75,4753.65
1753,2024-02-10,2,SKU0029,,SALIDA,82,3801.51
1754,2025-05-03,5,SKU0006,,AJUSTE,59,1710.3
1755,2026-01-29,5,SKU0033,,SALIDA,1,2336.29
1756,2025-06-26,2,SKU0021,,AJUSTE,1,2553.94
1757,2026-07-18,3,SKU0026,,AJUSTE,81,4130.84
1758,2025-05-14,5,SKU0028,1,ENTRADA,80,2328.2
1759,2025-11-19,4,SKU0003,1,ENTRADA,45,1359.39
1760,2024-12-11,1,SKU0013,,SALIDA,78,2848.87
1761,2024-12-21,1,SKU0012,4,ENTRADA,69,1199.84
1762,2025-10-04,5,SKU0025,5,ENTRADA,71,4767.85
1763,2024-02-21,2,SKU0002,,SALIDA,67,3170.71
1764,2026-06-13,4,SKU0015,,AJUSTE,72,4084.25
1765,2025-06-26,3,SKU0008,,AJUSTE,22,2570.55
1766,2024-10-13,4,SKU0015,1,ENTRADA,62,2991.33
1767,2025-10-12,2,SKU0028,,AJUSTE,5,2254.69
1768,2024-08-12,3,SKU0034,,AJUSTE,28,1670.0
1769,2026-05-06,3,SKU0036,,AJUSTE,27,17222.33
1770,2026-04-17,5,SKU0028,1,ENTRADA,55,2139.34
1771,2024-09-03,5,SKU0013,,SALIDA,55,2777.37
1772,2024-05-11,1,SKU0027,,SALIDA,61,5556.89
1773,2025-10-07,5,SKU0023,,SALIDA,58,9861.71
1774,2024-12-22,3,SKU0021,10,ENTRADA,1,2332.02
1775,2024-07-09,4,SKU0041,,SALIDA,85,5185.51
1776,2024-11-06,3,SKU0001,2,ENTRADA,23,2339.44
1777,2024-05-19,5,SKU0035,,AJUSTE,71,8387.78
1778,2026-02-14,5,SKU0041,,SALIDA,42,6852.27
1779,2024-01-11,2,SKU0010,,SALIDA,63,5596.62
1780,2024-02-21,4,SKU0024,8,ENTRADA,6,1507.14
1781,2026-02-09,3,SKU0010,6,ENTRADA,3,7085.94
1782,2025-05-16,3,SKU0006,2,ENTRADA,60,1742.57
1783,2025-09-03,5,SKU0020,5,ENTRADA,15,1578.03
1784,2025-02-05,5,SKU0001,2,ENTRADA,55,2883.55
1785,2024-04-15,1,SKU0008,,SALIDA,82,2431.04
1786,2024-06-29,4,SKU0025,5,ENTRADA,30,4689.11
1787,2024-04-17,3,SKU0002,,SALIDA,85,2927.79
1788,2025-09-24,1,SKU0003,1,ENTRADA,40,1481.14
1789,2026-06-08,1,SKU0020,,AJUSTE,76,1530.52
1790,2026-07-29,4,SKU0041,8,ENTRADA,52,7574.45
1791,2025-09-30,5,SKU0037,7,ENTRADA,84,10343.61
1792,2024-03-13,3,SKU0039,,AJUSTE,31,8074.93
1793,2025-10-18,3,SKU0042,,AJUSTE,6,7927.88
1794,2025-12-05,4,SKU0015,1,ENTRADA,72,3204.94
1795,2026-02-16,4,SKU0019,10,ENTRADA,22,1832.64
1796,2024-05-25,5,SKU0021,10,ENTRADA,63,2119.17
1797,2024-09-20,2,SKU0015,,SALIDA,9,3532.35
1798,2026-07-17,2,SKU0019,,SALIDA,35,2038.14
1799,2026-02-14,4,SKU0040,,SALIDA,90,3747.23
1800,2026-01-17,1,SKU0039,8,ENTRADA,94,8465.99
1801,2026-03-01,2,SKU0023,,AJUSTE,91,9863.33
1802,2025-04-12,5,SKU0018,,AJUSTE,95,2723.72
1803,2024-08-06,2,SKU0041,,SALIDA,14,5492.86
1804,2025-11-26,4,SKU0037,7,ENTRADA,95,10518.85
1805,2025-01-23,5,SKU0037,,AJUSTE,58,9770.5
1806,2024-06-04,1,SKU0032,,AJUSTE,65,2305.54
1807,2026-05-14,4,SKU0026,,AJUSTE,72,3651.39
1808,2025-05-25,2,SKU0002,,AJUSTE,38,2910.65
1809,2025-04-11,2,SKU0007,,AJUSTE,13,3364.02
1810,2024-11-25,4,SKU0007,,SALIDA,42,3011.11
1811,2025-12-02,4,SKU0027,5,ENTRADA,48,5931.9
1812,2024-08-02,2,SKU0008,,SALIDA,29,2473.93
1813,2024-07-30,4,SKU0009,,SALIDA,76,2210.39
1814,2025-01-12,2,SKU0026,8,ENTRADA,97,4395.97
1815,2025-12-28,3,SKU0038,,SALIDA,96,6066.09
1816,2024-11-05,4,SKU0020,,SALIDA,47,1282.08
1817,2026-03-22,5,SKU0004,,AJUSTE,79,7385.32
1818,2026-05-27,4,SKU0008,6,ENTRADA,84,2673.42
1819,2025-07-26,4,SKU0022,10,ENTRADA,55,1560.62
1820,2024-03-23,2,SKU0018,,SALIDA,11,2412.04
1821,2024-06-26,4,SKU0017,1,ENTRADA,54,8015.72
1822,2024-11-26,3,SKU0017,1,ENTRADA,48,7631.92
1823,2024-10-23,3,SKU0017,,SALIDA,88,8864.95
1824,2025-02-01,2,SKU0041,,AJUSTE,54,6767.77
1825,2024-01-01,3,SKU0019,,SALIDA,12,1773.13
1826,2025-10-12,1,SKU0037,7,ENTRADA,94,11773.74
1827,2025-02-13,1,SKU0036,,SALIDA,77,14000.72
1828,2024-07-29,2,SKU0028,1,ENTRADA,78,1704.82
1829,2024-01-23,2,SKU0036,,SALIDA,32,13310.03
1830,2026-04-11,2,SKU0021,,SALIDA,23,3138.74
1831,2026-02-02,1,SKU0027,,SALIDA,37,6819.79
1832,2024-09-27,3,SKU0008,,SALIDA,34,2803.99
1833,2025-12-20,1,SKU0018,10,ENTRADA,56,2961.66
1834,2025-10-30,3,SKU0013,5,ENTRADA,37,2817.77
1835,2025-07-12,3,SKU0023,,SALIDA,12,9226.49
1836,2025-02-22,4,SKU0010,6,ENTRADA,12,5501.55
1837,2025-06-29,1,SKU0017,,SALIDA,45,7930.93
1838,2025-06-05,5,SKU0001,,SALIDA,35,3017.38
1839,2025-07-23,3,SKU0041,8,ENTRADA,62,5993.18
1840,2025-09-19,4,SKU0024,,AJUSTE,65,1694.31
1841,2024-12-20,3,SKU0033,,AJUSTE,23,2137.22
1842,2025-10-15,2,SKU0029,,SALIDA,10,3887.74
1843,2024-05-09,2,SKU0013,,SALIDA,5,3098.04
1844,2025-06-28,5,SKU0012,4,ENTRADA,63,1475.77
1845,2024-03-20,2,SKU0007,6,ENTRADA,53,3219.86
1846,2026-03-25,2,SKU0029,1,ENTRADA,20,5224.9
1847,2024-05-29,4,SKU0009,,SALIDA,93,2162.09
1848,2026-04-25,4,SKU0019,,AJUSTE,43,2196.91
1849,2024-08-16,1,SKU0033,,AJUSTE,82,2228.6
1850,2025-05-25,5,SKU0025,,SALIDA,82,5150.01
1851,2024-04-26,5,SKU0019,10,ENTRADA,74,1580.55
1852,2025-08-10,5,SKU0039,8,ENTRADA,10,8352.05
1853,2026-03-26,3,SKU0032,,SALIDA,21,2691.5
1854,2025-10-30,4,SKU0026,,AJUSTE,34,4116.59
1855,2025-06-30,1,SKU0039,,SALIDA,30,8926.78
1856,2025-12-05,4,SKU0028,,AJUSTE,27,2213.35
1857,2024-10-15,2,SKU0003,1,ENTRADA,51,1264.31
1858,2025-01-31,1,SKU0014,,SALIDA,58,4116.65
1859,2025-09-12,2,SKU0022,,SALIDA,6,2052.48
1860,2024-03-25,5,SKU0036,7,ENTRADA,25,11739.83
1861,2026-06-08,3,SKU0042,5,ENTRADA,66,6416.48
1862,2024-08-24,4,SKU0026,,SALIDA,70,3924.58
1863,2025-05-30,2,SKU0011,,SALIDA,18,3057.6
1864,2026-05-08,5,SKU0008,6,ENTRADA,65,2950.66
1865,2024-04-04,3,SKU0040,5,ENTRADA,10,3089.18
1866,2026-02-25,2,SKU0018,,AJUSTE,62,3063.59
1867,2024-03-14,3,SKU0007,,SALIDA,32,3010.09
1868,2025-07-29,3,SKU0006,,AJUSTE,11,1385.74
1869,2026-06-14,4,SKU0025,5,ENTRADA,65,5072.38
1870,2025-03-22,2,SKU0012,,SALIDA,46,1264.32
1871,2025-02-03,1,SKU0026,8,ENTRADA,53,4358.79
1872,2025-12-10,2,SKU0042,5,ENTRADA,40,7803.7
1873,2026-03-15,5,SKU0032,,AJUSTE,17,2084.12
1874,2024-10-26,1,SKU0022,,AJUSTE,90,1506.14
1875,2024-02-19,1,SKU0028,1,ENTRADA,44,1620.01
1876,2024-03-25,2,SKU0027,5,ENTRADA,8,5640.51
1877,2024-12-04,1,SKU0003,,SALIDA,62,1581.51
1878,2026-06-19,4,SKU0038,1,ENTRADA,51,5569.88
1879,2026-07-01,5,SKU0040,5,ENTRADA,5,4142.91
1880,2024-04-24,4,SKU0040,,SALIDA,24,3906.64
1881,2025-12-23,5,SKU0028,,SALIDA,54,2320.15
1882,2025-07-05,5,SKU0004,1,ENTRADA,54,6406.55
1883,2024-08-02,5,SKU0026,8,ENTRADA,15,3345.0
1884,2025-07-01,2,SKU0029,,SALIDA,26,3757.25
1885,2024-10-08,1,SKU0030,,SALIDA,97,2063.38
1886,2025-10-01,2,SKU0002,,AJUSTE,2,3118.08
1887,2024-07-21,1,SKU0010,6,ENTRADA,44,6184.29
1888,2026-01-10,2,SKU0026,,SALIDA,6,4137.44
1889,2025-03-21,2,SKU0041,,SALIDA,64,5888.71
1890,2024-05-03,4,SKU0021,,AJUSTE,67,2634.36
1891,2025-10-12,5,SKU0034,9,ENTRADA,9,1937.67
1892,2025-01-23,2,SKU0030,,AJUSTE,16,2766.22
1893,2025-05-01,2,SKU0012,,AJUSTE,27,1315.31
1894,2025-11-05,4,SKU0037,7,ENTRADA,99,10157.31
1895,2026-05-02,1,SKU0003,,SALIDA,76,1744.59
1896,2024-07-08,5,SKU0016,,SALIDA,63,2605.43
1897,2024-07-23,3,SKU0024,8,ENTRADA,83,1304.25
1898,2025-03-08,4,SKU0035,,SALIDA,47,10787.5
1899,2025-01-02,5,SKU0030,9,ENTRADA,8,2451.42
1900,2024-06-29,5,SKU0041,8,ENTRADA,95,6718.2
1901,2026-07-30,2,SKU0028,,SALIDA,53,2503.78
1902,2025-04-16,2,SKU0034,,SALIDA,45,2021.16
1903,2025-01-17,3,SKU0041,8,ENTRADA,36,6948.26
1904,2024-12-14,5,SKU0022,10,ENTRADA,70,1686.28
1905,2026-07-25,1,SKU0003,,SALIDA,96,1639.53
1906,2024-12-22,5,SKU0003,,AJUSTE,7,1531.97
1907,2025-02-06,4,SKU0008,6,ENTRADA,13,2839.33
1908,2026-01-23,2,SKU0005,,SALIDA,76,6256.47
1909,2025-04-04,3,SKU0001,2,ENTRADA,27,2448.91
1910,2025-12-23,4,SKU0024,,AJUSTE,54,1507.32
1911,2025-09-15,1,SKU0008,6,ENTRADA,40,2650.79
1912,2025-08-03,5,SKU0006,2,ENTRADA,27,1538.44
1913,2024-08-30,4,SKU0001,2,ENTRADA,23,2705.18
1914,2026-01-24,1,SKU0025,,AJUSTE,27,4523.62
1915,2026-06-05,3,SKU0025,5,ENTRADA,98,5018.13
1916,2024-10-13,2,SKU0015,1,ENTRADA,49,2844.49
1917,2026-07-02,5,SKU0004,1,ENTRADA,25,5967.79
1918,2025-04-20,4,SKU0005,2,ENTRADA,89,5374.12
1919,2025-03-04,5,SKU0039,,SALIDA,41,9098.76
1920,2025-12-23,1,SKU0017,,SALIDA,98,8036.98
1921,2026-07-18,5,SKU0041,,SALIDA,4,6905.53
1922,2025-09-03,1,SKU0039,8,ENTRADA,97,10085.77
1923,2025-06-23,4,SKU0027,5,ENTRADA,82,5781.09
1924,2026-07-26,2,SKU0027,,SALIDA,77,6238.16
1925,2024-12-02,4,SKU0031,9,ENTRADA,47,1876.56
1926,2024-12-01,2,SKU0008,6,ENTRADA,20,2694.53
1927,2024-09-08,4,SKU0034,,SALIDA,13,1682.59
1928,2026-04-10,3,SKU0027,,SALIDA,3,5837.06
1929,2024-01-26,2,SKU0038,1,ENTRADA,47,6031.81
1930,2026-03-14,4,SKU0029,,SALIDA,11,4916.58
1931,2025-11-26,1,SKU0038,,SALIDA,61,5075.46
1932,2024-11-06,2,SKU0022,10,ENTRADA,17,1800.94
1933,2025-07-25,5,SKU0040,,SALIDA,89,4144.58
1934,2025-07-28,2,SKU0023,,SALIDA,16,8553.88
1935,2026-06-04,5,SKU0030,,AJUSTE,91,2964.69
1936,2024-06-25,5,SKU0034,9,ENTRADA,52,2139.4
1937,2024-02-15,2,SKU0036,7,ENTRADA,62,14808.8
1938,2025-01-20,1,SKU0021,10,ENTRADA,9,2466.61
1939,2024-06-08,1,SKU0017,1,ENTRADA,38,8974.47
1940,2025-02-01,3,SKU0033,,SALIDA,40,2489.82
1941,2025-08-21,2,SKU0029,1,ENTRADA,87,4938.21
1942,2024-09-20,1,SKU0029,,SALIDA,92,3736.99
1943,2026-03-05,1,SKU0037,,SALIDA,52,11882.24
1944,2024-04-18,3,SKU0020,5,ENTRADA,70,1426.87
1945,2025-03-06,2,SKU0001,,SALIDA,1,2987.08
1946,2026-05-29,1,SKU0042,,SALIDA,52,8428.4
1947,2025-12-29,4,SKU0006,2,ENTRADA,50,1427.13
1948,2025-12-21,1,SKU0042,5,ENTRADA,14,7391.74
1949,2026-02-18,2,SKU0029,,AJUSTE,29,5194.2
1950,2024-07-15,1,SKU0034,,SALIDA,21,1667.77
1951,2026-03-17,3,SKU0016,,SALIDA,76,2692.39
1952,2025-11-26,3,SKU0028,1,ENTRADA,4,1772.6
1953,2025-08-15,3,SKU0005,,SALIDA,17,5932.33
1954,2026-05-21,4,SKU0004,,AJUSTE,20,7527.76
1955,2025-09-02,1,SKU0005,,SALIDA,36,4965.7
1956,2024-12-01,3,SKU0012,4,ENTRADA,16,1261.46
1957,2025-12-27,3,SKU0031,,SALIDA,85,2170.57
1958,2025-08-15,2,SKU0028,,SALIDA,97,2065.25
1959,2024-04-03,2,SKU0009,1,ENTRADA,83,2159.29
1960,2024-03-08,2,SKU0019,10,ENTRADA,11,1649.82
1961,2026-01-29,3,SKU0033,,SALIDA,8,2141.51
1962,2025-01-13,3,SKU0039,8,ENTRADA,81,9768.29
1963,2026-03-10,2,SKU0040,5,ENTRADA,36,4586.69
1964,2025-03-22,4,SKU0028,,SALIDA,19,1773.22
1965,2026-04-20,3,SKU0032,,SALIDA,33,2213.82
1966,2026-04-22,1,SKU0015,,SALIDA,97,4194.79
1967,2024-09-13,3,SKU0038,1,ENTRADA,56,4621.0
1968,2025-10-25,3,SKU0021,10,ENTRADA,13,2821.64
1969,2025-09-09,4,SKU0014,5,ENTRADA,29,4171.99
1970,2024-01-14,4,SKU0019,10,ENTRADA,81,1484.7
1971,2026-02-04,4,SKU0001,,AJUSTE,77,3166.09
1972,2025-02-17,4,SKU0003,,AJUSTE,55,1596.77
1973,2024-12-05,4,SKU0021,,SALIDA,7,2174.72
1974,2024-02-20,2,SKU0034,9,ENTRADA,36,1713.89
1975,2025-07-13,3,SKU0021,,SALIDA,63,2506.28
1976,2024-06-20,2,SKU0032,9,ENTRADA,35,2140.32
1977,2025-06-09,5,SKU0024,,SALIDA,32,1591.01
1978,2024-09-06,4,SKU0039,8,ENTRADA,13,8946.92
1979,2024-03-02,3,SKU0033,9,ENTRADA,47,2223.74
1980,2025-12-27,4,SKU0005,,SALIDA,7,5046.91
1981,2025-02-28,5,SKU0001,2,ENTRADA,61,2270.2
1982,2025-04-19,5,SKU0008,,SALIDA,80,2644.18
1983,2025-09-02,4,SKU0037,,SALIDA,83,9133.9
1984,2025-06-11,3,SKU0040,5,ENTRADA,73,3242.36
1985,2024-09-08,1,SKU0023,,AJUSTE,45,8341.38
1986,2024-11-20,2,SKU0037,,AJUSTE,9,10038.75
1987,2025-03-01,2,SKU0029,,SALIDA,51,4362.14
1988,2024-06-01,2,SKU0026,,AJUSTE,78,3723.62
1989,2024-04-07,3,SKU0012,4,ENTRADA,55,1549.76
1990,2025-08-11,1,SKU0007,,AJUSTE,45,3900.78
1991,2024-03-01,4,SKU0003,1,ENTRADA,95,1424.71
1992,2025-03-06,5,SKU0042,5,ENTRADA,66,8050.48
1993,2024-04-10,1,SKU0042,,SALIDA,65,7098.12
1994,2025-06-09,1,SKU0006,2,ENTRADA,86,1785.84
1995,2026-01-31,5,SKU0030,,SALIDA,78,2340.53
1996,2024-05-30,2,SKU0036,7,ENTRADA,27,11905.84
1997,2024-06-04,2,SKU0006,,SALIDA,50,1488.58
1998,2025-07-30,3,SKU0009,1,ENTRADA,89,2524.66
1999,2025-05-27,5,SKU0014,,SALIDA,97,4479.56
2000,2025-10-25,4,SKU0008,6,ENTRADA,89,2696.81
2001,2024-08-09,3,SKU0008,6,ENTRADA,25,2362.83
2002,2025-09-22,4,SKU0012,,SALIDA,25,1302.29
2003,2025-12-30,4,SKU0021,10,ENTRADA,90,2656.86
2004,2024-10-05,2,SKU0017,1,ENTRADA,87,9479.32
2005,2024-03-26,1,SKU0010,,AJUSTE,33,5048.43
2006,2026-02-03,5,SKU0029,1,ENTRADA,62,4335.7
2007,2024-12-21,5,SKU0024,,SALIDA,9,1549.1
2008,2026-06-03,3,SKU0040,5,ENTRADA,44,3500.52
2009,2024-04-15,5,SKU0022,10,ENTRADA,85,1928.81
2010,2025-11-11,2,SKU0022,10,ENTRADA,99,1861.82
2011,2025-03-29,5,SKU0023,,SALIDA,64,9368.25
2012,2025-01-13,2,SKU0039,,SALIDA,38,9682.58
2013,2024-12-18,4,SKU0012,4,ENTRADA,59,1400.69
2014,2025-09-01,2,SKU0030,9,ENTRADA,67,2638.46
2015,2024-01-29,4,SKU0007,6,ENTRADA,17,3333.0
2016,2024-12-05,2,SKU0006,,SALIDA,14,1311.91
2017,2026-07-22,1,SKU0041,8,ENTRADA,84,6181.13
2018,2025-09-22,1,SKU0007,,SALIDA,43,3172.74
2019,2026-07-24,2,SKU0003,,SALIDA,52,1899.42
2020,2025-04-15,5,SKU0018,,SALIDA,92,2994.26
2021,2024-06-16,2,SKU0007,6,ENTRADA,18,3572.78
2022,2024-02-24,2,SKU0009,1,ENTRADA,22,2486.32
2023,2026-03-11,4,SKU0036,7,ENTRADA,68,16182.05
2024,2024-08-13,1,SKU0031,,AJUSTE,39,1892.61
2025,2025-02-08,2,SKU0007,,SALIDA,2,4032.7
2026,2026-01-18,5,SKU0023,,SALIDA,67,8835.75
2027,2026-04-08,2,SKU0040,5,ENTRADA,29,4624.83
2028,2024-05-11,4,SKU0008,,AJUSTE,24,2254.64
2029,2024-03-07,1,SKU0042,,AJUSTE,1,6734.54
2030,2026-06-22,2,SKU0039,,SALIDA,9,9492.02
2031,2026-06-05,2,SKU0040,5,ENTRADA,58,4490.56
2032,2026-04-21,3,SKU0020,,AJUSTE,70,1753.83
2033,2026-03-13,5,SKU0016,4,ENTRADA,26,2747.07
2034,2024-01-17,4,SKU0018,10,ENTRADA,70,2298.64
2035,2025-11-30,2,SKU0015,,SALIDA,8,3694.83
2036,2024-05-09,3,SKU0037,,SALIDA,22,9351.97
2037,2025-04-23,3,SKU0024,,SALIDA,4,1594.81
2038,2024-01-28,1,SKU0032,9,ENTRADA,42,2271.54
2039,2024-08-24,3,SKU0023,,AJUSTE,67,7430.84
2040,2025-07-11,3,SKU0014,,AJUSTE,93,3506.87
2041,2024-08-18,5,SKU0008,6,ENTRADA,86,2578.22
2042,2025-06-28,5,SKU0012,4,ENTRADA,67,1684.09
2043,2024-10-18,2,SKU0004,,AJUSTE,36,5835.88
2044,2025-05-23,5,SKU0038,1,ENTRADA,44,5845.15
2045,2025-12-26,2,SKU0023,,SALIDA,9,10440.47
2046,2024-06-11,3,SKU0028,1,ENTRADA,42,2107.87
2047,2025-12-03,2,SKU0016,4,ENTRADA,58,2817.44
2048,2024-01-22,4,SKU0025,,SALIDA,88,5025.55
2049,2025-08-22,4,SKU0004,1,ENTRADA,98,7091.52
2050,2025-11-04,1,SKU0006,,AJUSTE,9,1734.32
2051,2024-02-22,1,SKU0006,,AJUSTE,43,1420.0
2052,2024-07-12,1,SKU0015,,AJUSTE,32,3240.07
2053,2024-11-14,2,SKU0008,,SALIDA,88,2189.52
2054,2026-02-14,4,SKU0032,,AJUSTE,10,2680.22
2055,2025-09-24,2,SKU0001,,SALIDA,74,2772.44
2056,2024-03-05,1,SKU0014,,SALIDA,13,4059.26
2057,2025-10-27,2,SKU0038,1,ENTRADA,2,5435.86
2058,2024-01-10,5,SKU0024,8,ENTRADA,6,1484.34
2059,2025-02-23,4,SKU0007,6,ENTRADA,35,3454.67
2060,2024-11-01,2,SKU0020,,SALIDA,56,1522.09
2061,2026-04-07,2,SKU0031,9,ENTRADA,47,2685.52
2062,2025-11-01,1,SKU0021,,SALIDA,43,2939.27
2063,2026-04-17,5,SKU0037,7,ENTRADA,43,12306.09
2064,2024-01-23,4,SKU0015,,SALIDA,80,3385.74
2065,2026-04-20,1,SKU0009,,SALIDA,21,2888.65
2066,2025-10-22,5,SKU0003,,SALIDA,62,1583.39
2067,2024-09-18,1,SKU0039,8,ENTRADA,41,9026.75
2068,2025-02-15,1,SKU0021,,AJUSTE,13,2721.06
2069,2026-07-13,5,SKU0027,,SALIDA,36,6143.67
2070,2024-04-27,4,SKU0021,,AJUSTE,100,2150.38
2071,2024-12-14,3,SKU0029,,SALIDA,24,3451.68
2072,2026-04-19,3,SKU0021,10,ENTRADA,82,2738.18
2073,2025-07-05,3,SKU0006,,SALIDA,54,1617.17
2074,2024-07-29,1,SKU0018,,AJUSTE,23,2238.8
2075,2025-06-08,4,SKU0026,,SALIDA,77,4148.72
2076,2025-04-30,1,SKU0016,4,ENTRADA,10,2379.26
2077,2026-06-05,1,SKU0017,,SALIDA,5,9359.33
2078,2024-01-26,5,SKU0041,8,ENTRADA,50,6084.14
2079,2024-10-06,5,SKU0002,3,ENTRADA,33,3038.75
2080,2025-07-03,4,SKU0018,,SALIDA,40,2811.47
2081,2024-12-30,1,SKU0001,2,ENTRADA,6,2765.99
2082,2025-02-28,1,SKU0003,,SALIDA,92,1517.93
2083,2024-06-28,3,SKU0023,,AJUSTE,60,8088.41
2084,2025-01-12,3,SKU0014,,AJUSTE,57,3814.24
2085,2025-01-17,4,SKU0024,8,ENTRADA,37,1871.76
2086,2025-09-30,5,SKU0036,,AJUSTE,19,15521.61
2087,2024-09-24,4,SKU0026,8,ENTRADA,41,3512.83
2088,2026-07-15,1,SKU0004,1,ENTRADA,68,5830.1
2089,2025-06-08,5,SKU0031,,SALIDA,95,1952.09
2090,2026-03-06,1,SKU0033,9,ENTRADA,86,2622.56
2091,2025-10-01,3,SKU0025,5,ENTRADA,88,5077.73
2092,2026-04-29,5,SKU0004,1,ENTRADA,48,6930.74
2093,2026-05-08,1,SKU0039,,SALIDA,31,8690.9
2094,2026-03-08,4,SKU0002,3,ENTRADA,100,3247.26
2095,2024-02-05,4,SKU0005,,SALIDA,62,5771.07
2096,2025-07-26,4,SKU0031,9,ENTRADA,99,2472.37
2097,2024-11-10,1,SKU0007,6,ENTRADA,100,3572.99
2098,2024-06-22,1,SKU0016,,AJUSTE,59,2332.48
2099,2026-05-13,2,SKU0004,,SALIDA,40,7761.02
2100,2025-10-29,4,SKU0007,,AJUSTE,33,3964.28
2101,2024-04-13,4,SKU0018,,AJUSTE,54,2426.29
2102,2025-02-17,5,SKU0042,,AJUSTE,98,6328.83
2103,2026-07-01,1,SKU0020,,AJUSTE,30,1555.67
2104,2025-09-18,1,SKU0005,2,ENTRADA,57,5682.96
2105,2025-10-01,3,SKU0018,,SALIDA,92,2877.3
2106,2024-09-14,5,SKU0011,,SALIDA,96,2981.65
2107,2024-09-28,1,SKU0037,,SALIDA,39,11387.51
2108,2024-06-23,3,SKU0037,7,ENTRADA,1,10172.76
2109,2026-07-09,4,SKU0020,,SALIDA,98,1915.39
2110,2026-05-23,4,SKU0017,1,ENTRADA,75,8772.09
2111,2024-12-26,5,SKU0019,,AJUSTE,64,1721.28
2112,2025-07-15,4,SKU0042,5,ENTRADA,62,6798.16
2113,2024-08-21,4,SKU0041,,SALIDA,33,6486.66
2114,2024-06-08,2,SKU0031,,SALIDA,68,1788.98
2115,2025-07-14,3,SKU0016,4,ENTRADA,45,2289.21
2116,2026-02-24,5,SKU0007,,SALIDA,16,3681.21
2117,2026-04-16,5,SKU0035,,SALIDA,40,11042.73
2118,2024-12-08,4,SKU0030,,SALIDA,89,2590.28
2119,2025-12-08,5,SKU0004,1,ENTRADA,76,5568.75
2120,2025-06-28,3,SKU0013,5,ENTRADA,49,3480.95
2121,2024-06-04,3,SKU0009,,AJUSTE,85,2311.08
2122,2026-07-28,1,SKU0014,,SALIDA,56,4771.37
2123,2026-07-13,1,SKU0032,,AJUSTE,46,2282.73
2124,2024-06-15,3,SKU0029,,AJUSTE,15,3442.44
2125,2026-06-10,4,SKU0024,8,ENTRADA,94,1770.84
2126,2026-05-29,4,SKU0027,5,ENTRADA,85,6106.02
2127,2024-12-16,4,SKU0018,,SALIDA,62,2933.36
2128,2025-07-29,3,SKU0008,6,ENTRADA,46,2986.17
2129,2026-06-22,1,SKU0030,9,ENTRADA,47,3034.28
2130,2024-05-17,1,SKU0002,,SALIDA,48,3192.93
2131,2024-12-16,5,SKU0017,,SALIDA,5,8813.74
2132,2026-04-30,5,SKU0040,,AJUSTE,42,4010.36
2133,2025-12-24,2,SKU0021,,SALIDA,50,3069.56
2134,2026-01-24,4,SKU0014,,SALIDA,35,4862.61
2135,2026-04-30,3,SKU0036,,SALIDA,44,16089.44
2136,2025-03-20,4,SKU0042,,SALIDA,97,7393.92
2137,2025-03-17,2,SKU0014,,SALIDA,89,3716.43
2138,2025-04-16,1,SKU0012,,SALIDA,4,1687.36
2139,2026-06-10,2,SKU0022,10,ENTRADA,88,1919.59
2140,2026-05-11,4,SKU0031,9,ENTRADA,68,2497.52
